event_activity_id,hcp_id,event_id,campaign_id,drug_id,event_name,event_type,event_activity_type,activity_timestamp,registration_status,attendance_status,attendance_duration_minutes,questions_asked,poll_responses,device_type,source_system
EVTACT00008141,HCP1263,EVENT0015,CAMP0023,DRUG008,RenalGuard Webinar 15,Webinar,attendance,2026-04-25 14:20:41.379310,Registered,Attended,42,0,0,Mobile,Event_Platform
EVTACT00008846,HCP1370,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 14:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011376,HCP1760,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 14:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010447,HCP1619,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 14:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007306,HCP1140,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 14:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001852,HCP0302,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 14:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011017,HCP1704,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-25 14:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006595,HCP1026,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 15:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009564,HCP1486,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 16:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011853,HCP1827,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 16:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003732,HCP0588,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 16:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006035,HCP0940,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-25 16:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003715,HCP0586,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-25 16:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005620,HCP0875,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-25 17:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000147,HCP0028,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 18:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006088,HCP0947,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-25 18:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004637,HCP0730,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-25 19:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00012374,HCP1904,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 09:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003529,HCP0557,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 10:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007376,HCP1151,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 12:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004299,HCP0678,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 12:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010683,HCP1656,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 12:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002944,HCP0467,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 12:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005255,HCP0829,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 13:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003980,HCP0623,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 15:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00009227,HCP1434,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 16:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003384,HCP0537,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 16:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008303,HCP1285,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 16:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006012,HCP0936,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 17:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010800,HCP1673,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 17:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009879,HCP1536,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 17:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002052,HCP0332,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 17:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002254,HCP0363,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 17:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007725,HCP1203,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 17:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005251,HCP0828,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 18:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004885,HCP0768,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 18:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007564,HCP1174,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 18:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003223,HCP0516,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 18:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004546,HCP0717,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 18:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004671,HCP0735,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 18:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004348,HCP0686,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 18:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000337,HCP0059,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 19:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004598,HCP0725,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 19:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008092,HCP1254,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-26 19:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005225,HCP0825,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 19:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005940,HCP0924,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 20:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010286,HCP1595,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 20:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001173,HCP0201,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 20:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000566,HCP0098,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 20:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006675,HCP1038,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 21:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011056,HCP1711,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 22:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011803,HCP1820,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-26 22:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008967,HCP1392,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-26 23:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004881,HCP0767,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 01:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00012439,HCP1911,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 02:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010571,HCP1639,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 10:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008628,HCP1340,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 12:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010033,HCP1558,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 13:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007398,HCP1154,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 14:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000861,HCP0148,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 14:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003943,HCP0615,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 15:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011684,HCP1803,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 15:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004802,HCP0756,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 15:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005733,HCP0892,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 16:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005929,HCP0922,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 16:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008949,HCP1390,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 16:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001182,HCP0202,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 16:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010073,HCP1565,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 16:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001040,HCP0180,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 16:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001638,HCP0273,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 17:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000949,HCP0164,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 17:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007716,HCP1202,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 17:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012303,HCP1894,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 17:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003621,HCP0572,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 18:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002623,HCP0419,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 18:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001059,HCP0183,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 18:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011426,HCP1765,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 19:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00010740,HCP1665,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 19:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010052,HCP1562,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 19:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007103,HCP1104,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 19:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007184,HCP1119,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-27 19:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00009261,HCP1439,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 19:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005072,HCP0805,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 20:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004227,HCP0666,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 20:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005363,HCP0841,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 20:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003010,HCP0483,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 21:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007613,HCP1184,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 21:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00009737,HCP1515,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 21:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007606,HCP1183,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 21:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008730,HCP1356,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 21:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001416,HCP0238,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 21:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004832,HCP0762,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 21:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001253,HCP0214,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 22:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005496,HCP0857,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-27 22:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011789,HCP1819,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-27 23:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010324,HCP1601,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-28 01:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003074,HCP0493,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-28 02:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012196,HCP1877,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-28 02:16:33.103448,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007451,HCP1161,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 09:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012330,HCP1899,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 10:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007626,HCP1185,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 10:39:18.620689,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001883,HCP0307,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 12:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010547,HCP1635,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 12:57:55.862068,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006032,HCP0940,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 13:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003948,HCP0615,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 13:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001867,HCP0305,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 14:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008237,HCP1278,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 14:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009834,HCP1531,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 15:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007002,HCP1089,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-28 16:16:33.103448,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012442,HCP1913,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 16:39:18.620689,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001423,HCP0239,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 16:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006174,HCP0962,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 16:57:55.862068,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006821,HCP1059,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 16:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005554,HCP0866,EVENT0016,CAMP0001,DRUG001,CardioZen Medical Education 16,Medical Education,registration,2026-04-28 17:39:18.620689,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009185,HCP1427,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 17:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003696,HCP0583,EVENT0018,CAMP0018,DRUG006,PulmoCare Webinar 18,Webinar,registration,2026-04-28 18:16:33.103448,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009924,HCP1542,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 18:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003283,HCP0527,EVENT0017,CAMP0012,DRUG004,GlucoBalance Webinar 17,Webinar,registration,2026-04-28 18:57:55.862068,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
