hcp_id,total_event_activities,event_registrations,event_attendance,event_attendance_rate,avg_event_attendance_duration,max_event_attendance_duration,event_questions,event_polls,last_event_activity,last_event_engagement,days_since_last_event_engagement,days_since_last_event_activity
HCP0676,13,7,6,0.8571,56.67,86.0,5.0,8.0,2026-06-28T20:08:16.551Z,2026-06-28T20:08:16.551Z,49,49
HCP0720,6,4,2,0.5000,21.0,24.0,6.0,2.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP0740,6,4,2,0.5000,74.5,84.0,0.0,0.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0784,3,2,1,0.5000,43.0,43.0,0.0,0.0,2026-03-08T16:28:57.931Z,2026-01-22T16:18:37.241Z,206,161
HCP0797,5,3,2,0.6667,45.5,49.0,1.0,0.0,2026-06-26T16:08:16.551Z,2026-03-13T18:28:57.931Z,156,51
HCP0800,2,1,1,1.0000,71.0,71.0,3.0,0.0,2026-02-27T08:51:43.448Z,2026-02-27T08:51:43.448Z,170,170
HCP0843,6,3,3,1.0000,42.33,82.0,1.0,2.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP0849,16,8,8,1.0000,46.5,75.0,8.0,12.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP0850,8,4,4,1.0000,44.25,75.0,1.0,0.0,2026-05-09T20:57:55.862Z,2026-05-09T20:57:55.862Z,99,99
HCP0860,9,5,4,0.8000,45.75,51.0,5.0,10.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP0861,11,7,4,0.5714,60.25,97.0,2.0,0.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP0892,10,5,5,1.0000,37.6,56.0,4.0,4.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP0924,5,3,2,0.6667,36.0,45.0,1.0,0.0,2026-06-14T09:31:02.068Z,2026-06-14T09:31:02.068Z,63,63
HCP0941,6,3,3,1.0000,42.33,56.0,4.0,2.0,2026-05-31T03:53:47.586Z,2026-05-31T03:53:47.586Z,77,77
HCP0944,3,2,1,0.5000,58.0,58.0,0.0,0.0,2026-04-25T13:20:41.379Z,2026-04-25T13:20:41.379Z,113,113
HCP0955,9,5,4,0.8000,71.5,112.0,3.0,0.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP0959,10,7,3,0.4286,47.33,71.0,1.0,0.0,2026-07-20T09:41:22.758Z,2026-05-31T05:53:47.586Z,77,27
HCP0965,10,6,4,0.6667,45.0,76.0,4.0,0.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0969,4,2,2,1.0000,38.0,43.0,0.0,0.0,2026-04-03T23:24:49.655Z,2026-04-03T23:24:49.655Z,135,135
HCP0989,5,3,2,0.6667,68.0,94.0,0.0,3.0,2026-07-10T07:04:08.275Z,2026-07-05T18:26:53.793Z,42,37
HCP0994,8,5,3,0.6000,44.33,55.0,0.0,0.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP1023,3,2,1,0.5000,42.0,42.0,0.0,0.0,2026-05-09T19:57:55.862Z,2026-05-09T19:57:55.862Z,99,99
HCP1046,8,5,3,0.6000,53.67,58.0,0.0,4.0,2026-07-18T10:41:22.758Z,2026-04-25T07:20:41.379Z,113,29
HCP1047,6,4,2,0.5000,47.5,54.0,0.0,0.0,2026-07-13T10:22:45.517Z,2026-06-14T12:31:02.068Z,63,34
HCP1059,8,4,4,1.0000,46.25,65.0,1.0,5.0,2026-06-28T15:08:16.551Z,2026-06-28T15:08:16.551Z,49,49
HCP1074,4,2,2,1.0000,33.5,43.0,2.0,7.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1078,7,4,3,0.7500,57.33,77.0,0.0,7.0,2026-07-26T04:41:22.758Z,2026-07-12T19:45:31.034Z,35,21
HCP1086,6,3,3,1.0000,65.33,91.0,0.0,6.0,2026-06-21T15:49:39.310Z,2026-06-21T15:49:39.310Z,56,56
HCP1104,6,3,3,1.0000,33.0,39.0,0.0,1.0,2026-05-02T17:39:18.620Z,2026-05-02T17:39:18.620Z,106,106
HCP1125,7,4,3,0.7500,67.67,101.0,1.0,4.0,2026-05-28T15:31:02.068Z,2026-03-06T14:10:20.689Z,163,80
HCP1177,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-29T21:14:28.965Z,null,null,199
HCP1208,7,4,3,0.7500,62.33,74.0,0.0,0.0,2026-05-09T15:57:55.862Z,2026-05-09T15:57:55.862Z,99,99
HCP1213,7,5,2,0.4000,55.0,66.0,0.0,7.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
HCP1227,6,3,3,1.0000,63.33,95.0,1.0,4.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP1262,2,1,1,1.0000,57.0,57.0,0.0,0.0,2026-04-11T06:43:26.896Z,2026-04-11T06:43:26.896Z,127,127
HCP1265,4,3,1,0.3333,31.0,31.0,2.0,0.0,2026-08-10T12:00:00.000Z,2026-08-10T12:00:00.000Z,6,6
HCP1268,4,3,1,0.3333,52.0,52.0,0.0,3.0,2026-07-10T18:45:31.034Z,2026-03-06T09:10:20.689Z,163,37
HCP1311,3,3,0,0.0000,0.0,0.0,0.0,0.0,2026-05-07T19:57:55.862Z,null,null,101
HCP1320,6,4,2,0.5000,46.0,60.0,0.0,1.0,2026-06-21T16:49:39.310Z,2026-06-21T16:49:39.310Z,56,56
HCP1328,6,3,3,1.0000,47.33,62.0,0.0,4.0,2026-07-27T09:22:45.517Z,2026-07-27T09:22:45.517Z,20,20
HCP1346,7,4,3,0.7500,31.67,33.0,0.0,3.0,2026-06-14T07:31:02.068Z,2026-06-14T07:31:02.068Z,63,63
HCP1372,3,2,1,0.5000,51.0,51.0,0.0,0.0,2026-02-27T10:51:43.448Z,2026-02-27T10:51:43.448Z,170,170
HCP1411,6,3,3,1.0000,54.67,90.0,2.0,0.0,2026-07-19T23:04:08.275Z,2026-07-19T23:04:08.275Z,28,28
HCP1434,4,3,1,0.3333,22.0,22.0,3.0,0.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP1441,9,5,4,0.8000,33.5,42.0,7.0,7.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1443,10,6,4,0.6667,50.5,77.0,2.0,6.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1463,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-07-26T02:22:45.517Z,null,null,21
HCP1474,16,8,8,1.0000,52.0,69.0,18.0,11.0,2026-06-21T10:49:39.310Z,2026-06-21T10:49:39.310Z,56,56
HCP1497,2,1,1,1.0000,55.0,55.0,0.0,1.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1533,10,5,5,1.0000,46.2,71.0,0.0,9.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP1558,5,3,2,0.6667,59.0,68.0,0.0,4.0,2026-04-27T13:39:18.620Z,2026-03-20T21:47:35.172Z,149,111
HCP1600,7,4,3,0.7500,61.33,85.0,6.0,4.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP1613,7,4,3,0.7500,74.0,90.0,0.0,4.0,2026-07-04T23:45:31.034Z,2026-06-21T14:49:39.310Z,56,43
HCP1628,2,1,1,1.0000,46.0,46.0,0.0,1.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1658,10,5,5,1.0000,61.6,84.0,9.0,7.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP1695,7,4,3,0.7500,61.67,109.0,4.0,4.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1720,5,3,2,0.6667,32.5,34.0,2.0,0.0,2026-07-12T21:45:31.034Z,2026-07-12T21:45:31.034Z,35,35
HCP1736,5,3,2,0.6667,54.5,66.0,0.0,0.0,2026-07-05T19:26:53.793Z,2026-07-05T19:26:53.793Z,42,42
HCP1748,5,4,1,0.2500,31.0,31.0,0.0,0.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1762,7,4,3,0.7500,73.0,93.0,1.0,3.0,2026-07-20T03:04:08.275Z,2026-07-20T03:04:08.275Z,27,27
HCP1819,7,5,2,0.4000,28.5,31.0,0.0,0.0,2026-08-02T04:41:22.758Z,2026-05-17T00:16:33.103Z,91,14
HCP1852,7,4,3,0.7500,50.0,68.0,6.0,4.0,2026-08-06T16:00:00.000Z,2026-07-05T21:26:53.793Z,42,10
HCP1872,2,1,1,1.0000,29.0,29.0,0.0,0.0,2026-03-20T21:47:35.172Z,2026-03-20T21:47:35.172Z,149,149
HCP1875,3,2,1,0.5000,53.0,53.0,1.0,0.0,2026-03-20T16:47:35.172Z,2026-03-20T16:47:35.172Z,149,149
HCP1895,4,2,2,1.0000,37.5,45.0,0.0,3.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1896,6,3,3,1.0000,48.67,60.0,0.0,0.0,2026-05-02T13:39:18.620Z,2026-05-02T13:39:18.620Z,106,106
HCP1964,5,3,2,0.6667,35.0,47.0,0.0,2.0,2026-05-16T17:16:33.103Z,2026-05-16T17:16:33.103Z,92,92
HCP1980,5,3,2,0.6667,56.0,64.0,0.0,0.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP0005,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-05-07T23:35:10.344Z,null,null,101
HCP0014,3,2,1,0.5000,36.0,36.0,0.0,0.0,2026-06-28T18:08:16.551Z,2026-06-28T18:08:16.551Z,49,49
HCP0025,9,6,3,0.5000,56.67,69.0,0.0,7.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP0029,8,4,4,1.0000,53.25,83.0,3.0,0.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP0040,7,5,2,0.4000,52.0,65.0,3.0,0.0,2026-07-19T23:04:08.275Z,2026-07-19T23:04:08.275Z,28,28
HCP0044,2,1,1,1.0000,48.0,48.0,0.0,3.0,2026-02-27T07:51:43.448Z,2026-02-27T07:51:43.448Z,170,170
HCP0078,9,5,4,0.8000,65.75,114.0,5.0,0.0,2026-07-17T03:22:45.517Z,2026-06-07T09:12:24.827Z,70,30
HCP0082,5,3,2,0.6667,40.0,48.0,0.0,4.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP0084,6,3,3,1.0000,73.33,104.0,3.0,1.0,2026-07-19T23:04:08.275Z,2026-07-19T23:04:08.275Z,28,28
HCP0154,6,4,2,0.5000,90.5,100.0,0.0,0.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP0167,4,2,2,1.0000,68.5,95.0,0.0,8.0,2026-06-07T05:12:24.827Z,2026-06-07T05:12:24.827Z,70,70
HCP0207,4,2,2,1.0000,66.5,79.0,2.0,4.0,2026-04-11T01:43:26.896Z,2026-04-11T01:43:26.896Z,127,127
HCP0211,4,2,2,1.0000,48.0,77.0,0.0,2.0,2026-07-12T21:45:31.034Z,2026-07-12T21:45:31.034Z,35,35
HCP0246,11,6,5,0.8333,44.8,57.0,3.0,4.0,2026-07-30T06:41:22.758Z,2026-06-28T18:08:16.551Z,49,17
HCP0257,6,3,3,1.0000,63.0,109.0,0.0,1.0,2026-06-07T07:12:24.827Z,2026-06-07T07:12:24.827Z,70,70
HCP0298,7,5,2,0.4000,45.0,63.0,3.0,0.0,2026-08-09T10:00:00.000Z,2026-06-07T05:12:24.827Z,70,7
HCP0326,2,1,1,1.0000,62.0,62.0,0.0,3.0,2026-07-27T04:22:45.517Z,2026-07-27T04:22:45.517Z,20,20
HCP0330,7,4,3,0.7500,46.0,75.0,1.0,0.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP0338,4,2,2,1.0000,51.5,56.0,2.0,0.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP0364,4,2,2,1.0000,42.5,57.0,0.0,0.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP0374,9,5,4,0.8000,52.25,89.0,5.0,6.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP0388,3,2,1,0.5000,32.0,32.0,1.0,0.0,2026-07-02T21:26:53.793Z,2026-03-06T12:10:20.689Z,163,45
HCP0389,3,2,1,0.5000,34.0,34.0,0.0,0.0,2026-04-16T11:02:04.137Z,2026-02-20T05:33:06.206Z,177,122
HCP0404,5,4,1,0.2500,29.0,29.0,0.0,0.0,2026-07-12T09:22:45.517Z,2026-05-02T17:39:18.620Z,106,35
HCP0427,5,3,2,0.6667,49.5,50.0,0.0,0.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP0445,6,3,3,1.0000,43.67,70.0,0.0,2.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP0450,8,4,4,1.0000,53.5,102.0,3.0,7.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0453,4,3,1,0.3333,64.0,64.0,0.0,0.0,2026-07-13T02:22:45.517Z,2026-03-20T16:47:35.172Z,149,34
HCP0461,5,3,2,0.6667,52.5,68.0,0.0,0.0,2026-04-18T10:02:04.137Z,2026-04-18T10:02:04.137Z,120,120
HCP0472,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-04-18T17:39:18.620Z,null,null,120
HCP0532,9,5,4,0.8000,65.25,94.0,5.0,3.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP0580,2,1,1,1.0000,30.0,30.0,0.0,0.0,2026-05-02T12:39:18.620Z,2026-05-02T12:39:18.620Z,106,106
HCP0595,3,2,1,0.5000,45.0,45.0,0.0,4.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP0641,6,4,2,0.5000,59.5,70.0,0.0,1.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP0647,2,1,1,1.0000,59.0,59.0,0.0,3.0,2026-02-27T04:51:43.448Z,2026-02-27T04:51:43.448Z,170,170
HCP0670,10,5,5,1.0000,47.6,55.0,7.0,4.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP0687,12,6,6,1.0000,61.0,107.0,7.0,4.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP0726,11,6,5,0.8333,47.0,88.0,0.0,14.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP0732,5,3,2,0.6667,44.5,51.0,0.0,0.0,2026-07-05T17:26:53.793Z,2026-07-05T17:26:53.793Z,42,42
HCP0736,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-06-26T19:26:53.793Z,null,null,51
HCP0737,8,4,4,1.0000,34.25,52.0,3.0,0.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP0748,11,6,5,0.8333,57.4,93.0,0.0,4.0,2026-05-31T02:53:47.586Z,2026-05-31T02:53:47.586Z,77,77
HCP0774,2,1,1,1.0000,29.0,29.0,0.0,0.0,2026-05-16T19:16:33.103Z,2026-05-16T19:16:33.103Z,92,92
HCP0781,9,5,4,0.8000,39.5,56.0,4.0,0.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP0813,9,5,4,0.8000,63.75,99.0,0.0,5.0,2026-07-10T07:22:45.517Z,2026-05-16T18:16:33.103Z,92,37
HCP0867,3,2,1,0.5000,40.0,40.0,0.0,0.0,2026-06-25T16:08:16.551Z,2026-05-31T02:53:47.586Z,77,52
HCP0882,7,4,3,0.7500,53.0,96.0,0.0,9.0,2026-06-07T04:12:24.827Z,2026-06-07T04:12:24.827Z,70,70
HCP0895,3,2,1,0.5000,52.0,52.0,0.0,2.0,2026-04-18T04:02:04.137Z,2026-04-18T04:02:04.137Z,120,120
HCP0931,11,7,4,0.5714,58.0,83.0,0.0,4.0,2026-07-20T05:22:45.517Z,2026-07-12T21:45:31.034Z,35,27
HCP0986,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-06-29T22:45:31.034Z,null,null,48
HCP1004,7,5,2,0.4000,57.5,58.0,3.0,0.0,2026-06-21T14:49:39.310Z,2026-06-21T14:49:39.310Z,56,56
HCP1005,8,5,3,0.6000,65.33,109.0,5.0,7.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP1013,11,6,5,0.8333,43.8,62.0,8.0,2.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP1039,3,2,1,0.5000,105.0,105.0,0.0,0.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP1124,13,7,6,0.8571,56.33,81.0,6.0,4.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP1132,6,3,3,1.0000,53.33,74.0,3.0,2.0,2026-06-14T13:31:02.068Z,2026-06-14T13:31:02.068Z,63,63
HCP1136,4,2,2,1.0000,53.0,63.0,0.0,1.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP1152,5,3,2,0.6667,44.5,63.0,0.0,2.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP1159,8,5,3,0.6000,36.67,44.0,3.0,0.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1169,19,11,8,0.7273,45.63,88.0,6.0,12.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1176,5,3,2,0.6667,38.0,43.0,1.0,2.0,2026-05-31T00:53:47.586Z,2026-05-31T00:53:47.586Z,77,77
HCP1186,4,2,2,1.0000,27.0,36.0,0.0,3.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP1194,4,2,2,1.0000,66.0,77.0,3.0,0.0,2026-05-09T15:57:55.862Z,2026-05-09T15:57:55.862Z,99,99
HCP1202,11,6,5,0.8333,54.4,75.0,5.0,9.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1209,4,3,1,0.3333,109.0,109.0,0.0,0.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP1216,12,6,6,1.0000,62.67,92.0,11.0,2.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP1219,8,4,4,1.0000,60.25,87.0,4.0,4.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1222,17,9,8,0.8889,49.25,74.0,0.0,15.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP1225,4,2,2,1.0000,38.0,41.0,1.0,3.0,2026-05-09T17:57:55.862Z,2026-05-09T17:57:55.862Z,99,99
HCP1234,12,6,6,1.0000,46.17,64.0,3.0,2.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP1259,2,1,1,1.0000,44.0,44.0,3.0,0.0,2026-03-06T14:10:20.689Z,2026-03-06T14:10:20.689Z,163,163
HCP1286,3,2,1,0.5000,38.0,38.0,0.0,0.0,2026-06-18T10:49:39.310Z,2026-05-02T14:39:18.620Z,106,59
HCP1292,7,4,3,0.7500,54.0,92.0,0.0,0.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP1308,5,3,2,0.6667,56.5,71.0,0.0,3.0,2026-07-18T06:22:45.517Z,2026-04-25T12:20:41.379Z,113,29
HCP1370,4,2,2,1.0000,48.0,54.0,0.0,3.0,2026-05-02T11:39:18.620Z,2026-05-02T11:39:18.620Z,106,106
HCP1387,7,4,3,0.7500,59.0,67.0,1.0,0.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1400,8,4,4,1.0000,45.0,53.0,6.0,4.0,2026-06-21T15:49:39.310Z,2026-06-21T15:49:39.310Z,56,56
HCP1406,6,3,3,1.0000,49.67,53.0,2.0,0.0,2026-07-05T16:26:53.793Z,2026-07-05T16:26:53.793Z,42,42
HCP1439,6,4,2,0.5000,36.5,41.0,0.0,5.0,2026-05-16T04:53:47.586Z,2026-05-09T17:57:55.862Z,99,92
HCP1442,6,4,2,0.5000,64.5,70.0,1.0,2.0,2026-07-01T06:04:08.275Z,2026-06-21T09:49:39.310Z,56,46
HCP1466,4,2,2,1.0000,52.0,60.0,2.0,0.0,2026-05-16T20:16:33.103Z,2026-05-16T20:16:33.103Z,92,92
HCP1478,6,3,3,1.0000,59.33,75.0,0.0,1.0,2026-05-09T18:57:55.862Z,2026-05-09T18:57:55.862Z,99,99
HCP1484,8,5,3,0.6000,42.67,57.0,2.0,0.0,2026-08-06T16:00:00.000Z,2026-05-31T03:53:47.586Z,77,10
HCP1488,3,2,1,0.5000,42.0,42.0,0.0,0.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP1494,3,2,1,0.5000,72.0,72.0,0.0,4.0,2026-05-09T14:57:55.862Z,2026-05-09T14:57:55.862Z,99,99
HCP1504,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-07-22T08:00:00.000Z,null,null,25
HCP1535,11,6,5,0.8333,51.0,88.0,0.0,0.0,2026-08-05T15:00:00.000Z,2026-04-25T07:20:41.379Z,113,11
HCP1589,12,6,6,1.0000,43.33,62.0,3.0,9.0,2026-06-28T16:08:16.551Z,2026-06-28T16:08:16.551Z,49,49
HCP1607,7,5,2,0.4000,32.0,41.0,1.0,5.0,2026-05-06T04:35:10.344Z,2026-03-06T08:10:20.689Z,163,102
HCP1619,12,7,5,0.7143,65.4,97.0,4.0,0.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1620,6,4,2,0.5000,41.5,46.0,2.0,0.0,2026-06-05T14:31:02.068Z,2026-04-11T06:43:26.896Z,127,72
HCP1623,5,3,2,0.6667,30.5,35.0,2.0,0.0,2026-05-15T01:16:33.103Z,2026-05-02T14:39:18.620Z,106,93
HCP1639,6,3,3,1.0000,44.0,56.0,3.0,4.0,2026-05-16T21:16:33.103Z,2026-05-16T21:16:33.103Z,92,92
HCP1640,9,5,4,0.8000,67.75,84.0,0.0,6.0,2026-06-07T06:12:24.827Z,2026-06-07T06:12:24.827Z,70,70
HCP1673,5,3,2,0.6667,35.5,42.0,1.0,1.0,2026-05-16T17:16:33.103Z,2026-05-16T17:16:33.103Z,92,92
HCP1676,3,2,1,0.5000,91.0,91.0,0.0,0.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1709,11,7,4,0.5714,43.5,60.0,3.0,4.0,2026-06-21T15:49:39.310Z,2026-06-21T15:49:39.310Z,56,56
HCP1716,5,4,1,0.2500,58.0,58.0,0.0,0.0,2026-06-15T16:49:39.310Z,2026-03-06T08:10:20.689Z,163,62
HCP1726,8,4,4,1.0000,62.5,76.0,0.0,4.0,2026-06-28T14:08:16.551Z,2026-06-28T14:08:16.551Z,49,49
HCP1735,10,6,4,0.6667,47.75,99.0,3.0,4.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1737,3,2,1,0.5000,31.0,31.0,0.0,0.0,2026-06-14T13:31:02.068Z,2026-06-14T13:31:02.068Z,63,63
HCP1745,10,6,4,0.6667,43.75,80.0,0.0,2.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1747,5,3,2,0.6667,43.0,45.0,6.0,0.0,2026-05-31T05:53:47.586Z,2026-05-31T05:53:47.586Z,77,77
HCP1754,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-06-11T10:31:02.068Z,null,null,66
HCP1768,9,5,4,0.8000,60.0,82.0,5.0,2.0,2026-03-20T19:47:35.172Z,2026-03-20T19:47:35.172Z,149,149
HCP1777,14,7,7,1.0000,54.57,82.0,5.0,14.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1797,4,2,2,1.0000,52.0,57.0,1.0,0.0,2026-05-02T15:39:18.620Z,2026-05-02T15:39:18.620Z,106,106
HCP1806,11,6,5,0.8333,38.4,61.0,5.0,6.0,2026-07-31T13:41:22.758Z,2026-07-20T02:04:08.275Z,27,16
HCP1835,17,10,7,0.7000,62.86,112.0,7.0,11.0,2026-08-03T07:41:22.758Z,2026-08-03T07:41:22.758Z,13,13
HCP1840,8,5,3,0.6000,61.67,83.0,0.0,6.0,2026-07-05T18:26:53.793Z,2026-07-05T18:26:53.793Z,42,42
HCP1920,4,2,2,1.0000,69.5,91.0,0.0,5.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP0015,6,3,3,1.0000,45.33,85.0,0.0,6.0,2026-05-16T21:16:33.103Z,2026-05-16T21:16:33.103Z,92,92
HCP0034,6,4,2,0.5000,69.0,76.0,0.0,0.0,2026-07-14T05:22:45.517Z,2026-04-11T06:43:26.896Z,127,33
HCP0058,11,7,4,0.5714,38.5,45.0,0.0,7.0,2026-06-28T20:08:16.551Z,2026-06-28T20:08:16.551Z,49,49
HCP0062,4,2,2,1.0000,64.5,92.0,4.0,0.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP0085,5,4,1,0.2500,65.0,65.0,3.0,3.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP0088,12,7,5,0.7143,48.2,68.0,1.0,7.0,2026-07-08T02:04:08.275Z,2026-05-17T00:16:33.103Z,91,39
HCP0103,4,3,1,0.3333,90.0,90.0,0.0,0.0,2026-05-28T02:12:24.827Z,2026-02-05T23:55:51.724Z,192,80
HCP0128,5,3,2,0.6667,47.0,49.0,1.0,0.0,2026-05-09T14:57:55.862Z,2026-05-09T14:57:55.862Z,99,99
HCP0142,5,3,2,0.6667,73.0,87.0,0.0,0.0,2026-02-21T17:10:20.689Z,2026-02-06T00:55:51.724Z,191,176
HCP0159,6,3,3,1.0000,61.67,94.0,0.0,6.0,2026-06-14T11:31:02.068Z,2026-06-14T11:31:02.068Z,63,63
HCP0160,8,4,4,1.0000,48.5,61.0,3.0,7.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP0176,2,1,1,1.0000,36.0,36.0,0.0,2.0,2026-06-28T14:08:16.551Z,2026-06-28T14:08:16.551Z,49,49
HCP0190,8,5,3,0.6000,57.0,85.0,0.0,0.0,2026-06-21T10:49:39.310Z,2026-06-21T10:49:39.310Z,56,56
HCP0192,3,2,1,0.5000,38.0,38.0,0.0,1.0,2026-06-15T15:08:16.551Z,2026-01-29T16:37:14.482Z,199,62
HCP0202,6,3,3,1.0000,66.67,115.0,0.0,4.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP0285,8,5,3,0.6000,51.0,64.0,2.0,4.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP0301,7,4,3,0.7500,58.0,74.0,0.0,0.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP0308,9,5,4,0.8000,42.75,79.0,1.0,3.0,2026-06-07T06:12:24.827Z,2026-06-07T06:12:24.827Z,70,70
