hcp_id,total_veeva_interactions,in_person_visits,phone_calls,virtual_meetings,completed_interactions,cancelled_interactions,no_show_interactions,avg_interaction_duration_minutes,max_interaction_duration_minutes,followups_required,last_veeva_activity,last_veeva_engagement,days_since_last_veeva_engagement,days_since_last_veeva_activity
HCP0720,9,5,4,0,8,0,1,28.56,58.0,1,2026-07-20T12:28:24.000Z,2026-07-20T12:28:24.000Z,27,27
HCP0740,4,1,1,2,3,0,1,28.25,41.0,2,2026-07-16T01:59:53.000Z,2026-06-11T02:58:31.000Z,66,31
HCP0784,7,5,2,0,4,1,2,36.71,55.0,1,2026-06-21T00:20:33.000Z,2026-06-10T13:24:53.000Z,67,56
HCP0797,10,7,1,2,10,0,0,40.7,60.0,5,2026-07-24T06:00:40.000Z,2026-07-24T06:00:40.000Z,23,23
HCP0800,7,1,1,5,4,2,1,28.86,45.0,2,2026-08-13T23:02:40.000Z,2026-08-13T23:02:40.000Z,3,3
HCP0843,5,3,1,1,3,1,1,39.4,55.0,2,2026-07-22T20:24:37.000Z,2026-04-21T06:04:24.000Z,117,25
HCP0849,4,4,0,0,3,0,1,42.75,59.0,1,2026-06-20T22:19:55.000Z,2026-06-20T22:19:55.000Z,57,57
HCP0850,11,4,4,3,8,0,3,29.36,59.0,5,2026-08-14T22:51:24.000Z,2026-08-14T22:51:24.000Z,2,2
HCP0860,5,4,1,0,4,0,1,37.6,53.0,2,2026-04-14T10:16:01.000Z,2026-04-14T10:16:01.000Z,124,124
HCP0861,10,6,1,3,8,2,0,35.1,58.0,5,2026-06-04T19:42:46.000Z,2026-05-30T23:08:37.000Z,78,73
HCP0892,4,1,2,1,4,0,0,26.5,45.0,2,2026-08-09T14:42:54.000Z,2026-08-09T14:42:54.000Z,7,7
HCP0924,9,5,1,3,8,1,0,35.78,54.0,1,2026-08-13T05:56:11.000Z,2026-07-20T01:10:15.000Z,27,3
HCP0941,10,5,4,1,9,1,0,29.2,59.0,4,2026-08-06T12:21:56.000Z,2026-08-06T12:21:56.000Z,10,10
HCP0944,7,3,2,2,7,0,0,33.86,59.0,4,2026-08-05T12:34:42.000Z,2026-08-05T12:34:42.000Z,11,11
HCP0955,7,4,2,1,7,0,0,32.0,52.0,2,2026-07-04T23:43:15.000Z,2026-07-04T23:43:15.000Z,43,43
HCP0959,8,4,2,2,7,0,1,32.5,54.0,5,2026-07-24T23:32:34.000Z,2026-07-24T23:32:34.000Z,23,23
HCP0965,9,5,2,2,9,0,0,35.67,60.0,4,2026-08-08T14:30:14.000Z,2026-08-08T14:30:14.000Z,8,8
HCP0969,8,4,4,0,6,0,2,30.75,57.0,1,2026-07-06T02:46:18.000Z,2026-07-06T02:46:18.000Z,41,41
HCP0989,9,4,0,5,7,0,2,37.11,58.0,1,2026-06-03T14:29:45.000Z,2026-06-03T14:29:45.000Z,74,74
HCP0994,7,1,5,1,6,0,1,18.0,35.0,2,2026-08-10T08:45:52.000Z,2026-08-10T08:45:52.000Z,6,6
HCP1023,3,1,1,1,3,0,0,29.67,60.0,2,2026-06-24T22:16:12.000Z,2026-06-24T22:16:12.000Z,53,53
HCP1046,7,3,2,2,6,1,0,29.43,55.0,2,2026-07-10T18:51:13.000Z,2026-07-10T18:51:13.000Z,37,37
HCP1047,6,4,1,1,5,0,1,36.83,52.0,4,2026-08-12T08:25:07.000Z,2026-08-12T08:25:07.000Z,4,4
HCP1059,4,4,0,0,3,0,1,44.0,59.0,2,2026-07-30T16:31:00.000Z,2026-07-03T23:39:15.000Z,44,17
HCP1074,11,6,3,2,10,1,0,29.64,49.0,7,2026-08-06T09:08:44.000Z,2026-07-12T17:21:29.000Z,35,10
HCP1078,10,5,4,1,10,0,0,26.6,52.0,5,2026-07-24T23:21:12.000Z,2026-07-24T23:21:12.000Z,23,23
HCP1086,7,5,1,1,6,1,0,36.29,49.0,1,2026-08-13T23:47:03.000Z,2026-08-13T23:47:03.000Z,3,3
HCP1104,12,7,4,1,10,2,0,31.58,59.0,7,2026-07-06T09:29:27.000Z,2026-07-06T09:29:27.000Z,41,41
HCP1125,11,6,3,2,9,2,0,31.18,58.0,5,2026-08-04T20:07:42.000Z,2026-08-04T20:07:42.000Z,12,12
HCP1177,4,1,2,1,4,0,0,31.0,54.0,2,2026-07-29T09:19:00.000Z,2026-07-29T09:19:00.000Z,18,18
HCP1208,6,5,0,1,6,0,0,43.67,58.0,4,2026-05-29T21:45:28.000Z,2026-05-29T21:45:28.000Z,79,79
HCP1213,4,2,2,0,4,0,0,35.0,59.0,1,2026-06-24T06:37:08.000Z,2026-06-24T06:37:08.000Z,53,53
HCP1227,7,3,2,2,7,0,0,28.71,47.0,5,2026-08-12T19:26:39.000Z,2026-08-12T19:26:39.000Z,4,4
HCP1262,8,4,4,0,8,0,0,27.25,56.0,3,2026-07-18T03:21:51.000Z,2026-07-18T03:21:51.000Z,29,29
HCP1265,5,2,1,2,4,0,1,25.6,45.0,1,2026-05-07T05:56:40.000Z,2026-05-07T05:56:40.000Z,101,101
HCP1268,9,5,3,1,9,0,0,31.33,58.0,8,2026-07-15T16:04:44.000Z,2026-07-15T16:04:44.000Z,32,32
HCP1307,7,4,2,1,7,0,0,35.0,56.0,5,2026-06-13T01:25:54.000Z,2026-06-13T01:25:54.000Z,64,64
HCP1311,2,1,1,0,2,0,0,19.0,28.0,1,2026-07-25T15:49:11.000Z,2026-07-25T15:49:11.000Z,22,22
HCP1320,9,4,4,1,8,1,0,29.22,57.0,2,2026-06-28T13:32:36.000Z,2026-06-28T13:32:36.000Z,49,49
HCP1328,8,7,1,0,5,2,1,35.38,48.0,5,2026-07-21T21:59:05.000Z,2026-07-21T21:59:05.000Z,26,26
HCP1346,3,1,2,0,3,0,0,24.0,56.0,1,2026-04-09T12:12:19.000Z,2026-04-09T12:12:19.000Z,129,129
HCP1372,10,7,2,1,10,0,0,34.3,57.0,5,2026-08-11T19:30:55.000Z,2026-08-11T19:30:55.000Z,5,5
HCP1411,5,2,2,1,4,0,1,18.8,36.0,0,2026-08-02T15:56:37.000Z,2026-08-02T15:56:37.000Z,14,14
HCP1434,9,1,2,6,8,0,1,25.89,60.0,3,2026-07-18T14:17:30.000Z,2026-07-18T14:17:30.000Z,29,29
HCP1441,5,1,2,2,5,0,0,27.8,46.0,1,2026-08-11T09:14:01.000Z,2026-08-11T09:14:01.000Z,5,5
HCP1443,5,4,0,1,5,0,0,42.4,52.0,1,2026-07-19T12:30:29.000Z,2026-07-19T12:30:29.000Z,28,28
HCP1463,6,6,0,0,5,1,0,32.67,47.0,0,2026-07-07T14:03:04.000Z,2026-07-07T14:03:04.000Z,40,40
HCP1474,6,4,1,1,4,1,1,37.5,58.0,3,2026-06-19T21:11:17.000Z,2026-06-19T21:11:17.000Z,58,58
HCP1497,7,4,2,1,6,1,0,31.71,56.0,3,2026-07-27T02:29:10.000Z,2026-07-11T11:05:12.000Z,36,20
HCP1533,8,6,1,1,8,0,0,39.0,55.0,7,2026-06-18T05:23:37.000Z,2026-06-18T05:23:37.000Z,59,59
HCP1558,9,2,4,3,7,2,0,18.89,35.0,2,2026-07-09T14:53:04.000Z,2026-07-09T14:53:04.000Z,38,38
HCP1600,10,3,2,5,9,0,1,31.7,60.0,6,2026-07-26T15:29:17.000Z,2026-07-26T15:29:17.000Z,21,21
HCP1613,6,2,0,4,4,1,1,38.0,59.0,2,2026-08-10T00:53:15.000Z,2026-08-10T00:53:15.000Z,6,6
HCP1628,9,3,4,2,7,2,0,26.11,47.0,6,2026-08-12T22:18:02.000Z,2026-08-12T22:18:02.000Z,4,4
HCP1658,7,5,1,1,7,0,0,37.43,60.0,3,2026-07-29T00:57:08.000Z,2026-07-29T00:57:08.000Z,18,18
HCP1695,4,2,1,1,4,0,0,41.0,57.0,1,2026-07-12T20:38:53.000Z,2026-07-12T20:38:53.000Z,35,35
HCP1720,5,2,1,2,5,0,0,29.6,41.0,3,2026-05-23T14:11:04.000Z,2026-05-23T14:11:04.000Z,85,85
HCP1736,6,3,1,2,6,0,0,25.5,38.0,1,2026-07-03T00:16:37.000Z,2026-07-03T00:16:37.000Z,44,44
HCP1748,4,2,1,1,4,0,0,30.0,41.0,0,2026-06-27T18:14:37.000Z,2026-06-27T18:14:37.000Z,50,50
HCP1762,11,3,4,4,9,2,0,26.73,59.0,4,2026-08-05T10:56:48.000Z,2026-08-05T10:56:48.000Z,11,11
HCP1819,7,1,3,3,4,2,1,25.14,52.0,1,2026-07-16T03:05:24.000Z,2026-07-16T03:05:24.000Z,31,31
HCP1852,3,2,1,0,3,0,0,25.67,32.0,2,2026-04-16T13:49:03.000Z,2026-04-16T13:49:03.000Z,122,122
HCP1872,10,7,2,1,9,1,0,33.3,54.0,4,2026-07-13T08:44:20.000Z,2026-07-13T08:44:20.000Z,34,34
HCP1875,7,2,2,3,7,0,0,32.0,52.0,1,2026-06-26T02:05:20.000Z,2026-06-26T02:05:20.000Z,51,51
HCP1895,6,3,1,2,6,0,0,37.5,53.0,2,2026-07-22T07:16:08.000Z,2026-07-22T07:16:08.000Z,25,25
HCP1896,7,3,3,1,6,0,1,28.86,55.0,3,2026-06-29T01:29:27.000Z,2026-06-29T01:29:27.000Z,48,48
HCP1964,8,3,2,3,6,0,2,25.75,41.0,5,2026-08-07T00:21:35.000Z,2026-08-07T00:21:35.000Z,9,9
HCP1980,7,3,2,2,6,1,0,24.14,40.0,3,2026-07-31T14:08:17.000Z,2026-07-31T14:08:17.000Z,16,16
HCP0005,4,2,2,0,3,1,0,27.25,52.0,1,2026-03-24T03:35:55.000Z,2026-03-24T03:35:55.000Z,145,145
HCP0014,12,3,6,3,9,1,2,27.17,52.0,4,2026-07-19T23:32:46.000Z,2026-07-19T23:32:46.000Z,28,28
HCP0025,13,7,2,4,11,0,2,32.92,57.0,10,2026-08-05T00:48:21.000Z,2026-08-05T00:48:21.000Z,11,11
HCP0029,11,4,4,3,9,1,1,29.27,50.0,7,2026-07-08T09:07:20.000Z,2026-07-08T09:07:20.000Z,39,39
HCP0040,12,7,4,1,7,2,3,32.83,58.0,5,2026-08-10T04:51:01.000Z,2026-08-04T03:19:06.000Z,12,6
HCP0044,4,2,2,0,4,0,0,25.0,41.0,2,2026-06-29T17:29:26.000Z,2026-06-29T17:29:26.000Z,48,48
HCP0078,6,4,1,1,6,0,0,36.83,58.0,3,2026-07-20T02:32:20.000Z,2026-07-20T02:32:20.000Z,27,27
HCP0082,7,4,1,2,6,1,0,41.43,53.0,1,2026-08-02T17:04:46.000Z,2026-08-02T17:04:46.000Z,14,14
HCP0084,5,3,0,2,5,0,0,35.8,47.0,2,2026-08-01T18:09:49.000Z,2026-08-01T18:09:49.000Z,15,15
HCP0122,5,3,2,0,5,0,0,33.0,51.0,0,2026-06-30T11:04:32.000Z,2026-06-30T11:04:32.000Z,47,47
HCP0154,7,3,3,1,7,0,0,28.14,45.0,3,2026-08-09T00:46:49.000Z,2026-08-09T00:46:49.000Z,7,7
HCP0167,5,4,0,1,4,0,1,35.4,57.0,2,2026-06-04T02:53:15.000Z,2026-06-04T02:53:15.000Z,73,73
HCP0207,9,2,5,2,9,0,0,26.56,43.0,4,2026-08-09T17:07:35.000Z,2026-08-09T17:07:35.000Z,7,7
HCP0211,7,2,1,4,6,0,1,30.43,42.0,5,2026-08-04T21:38:02.000Z,2026-08-04T21:38:02.000Z,12,12
HCP0246,7,5,1,1,5,2,0,36.86,60.0,1,2026-07-19T21:19:41.000Z,2026-07-19T21:19:41.000Z,28,28
HCP0257,9,7,1,1,6,1,2,42.22,55.0,2,2026-08-07T20:07:05.000Z,2026-08-07T20:07:05.000Z,9,9
HCP0298,4,1,2,1,4,0,0,21.25,32.0,1,2026-05-03T19:38:45.000Z,2026-05-03T19:38:45.000Z,105,105
HCP0326,6,2,2,2,5,1,0,23.17,47.0,4,2026-07-10T04:45:37.000Z,2026-07-10T04:45:37.000Z,37,37
HCP0330,3,1,1,1,3,0,0,23.0,43.0,3,2026-06-01T18:31:42.000Z,2026-06-01T18:31:42.000Z,76,76
HCP0338,8,3,4,1,8,0,0,27.5,46.0,5,2026-07-11T15:11:11.000Z,2026-07-11T15:11:11.000Z,36,36
HCP0364,11,5,3,3,8,2,1,30.91,60.0,5,2026-08-09T07:23:32.000Z,2026-08-09T07:23:32.000Z,7,7
HCP0370,3,1,2,0,3,0,0,23.33,41.0,1,2026-04-20T20:06:12.000Z,2026-04-20T20:06:12.000Z,118,118
HCP0374,3,1,1,1,3,0,0,18.67,29.0,3,2026-06-26T08:11:43.000Z,2026-06-26T08:11:43.000Z,51,51
HCP0388,7,4,2,1,5,0,2,36.14,59.0,3,2026-07-04T22:30:01.000Z,2026-07-04T22:30:01.000Z,43,43
HCP0389,10,4,4,2,10,0,0,29.3,55.0,4,2026-07-27T20:11:15.000Z,2026-07-27T20:11:15.000Z,20,20
HCP0404,4,4,0,0,4,0,0,41.75,60.0,3,2026-06-12T18:19:44.000Z,2026-06-12T18:19:44.000Z,65,65
HCP0427,5,2,2,1,5,0,0,29.8,51.0,2,2026-07-14T13:37:39.000Z,2026-07-14T13:37:39.000Z,33,33
HCP0445,5,2,1,2,5,0,0,38.4,59.0,2,2026-07-06T03:45:48.000Z,2026-07-06T03:45:48.000Z,41,41
HCP0450,4,1,0,3,4,0,0,38.25,51.0,3,2026-07-15T23:39:48.000Z,2026-07-15T23:39:48.000Z,32,32
HCP0453,7,2,2,3,4,2,1,32.14,60.0,1,2026-07-31T03:56:43.000Z,2026-07-31T03:56:43.000Z,16,16
HCP0461,4,3,0,1,3,1,0,40.25,47.0,1,2026-08-10T22:56:28.000Z,2026-08-10T22:56:28.000Z,6,6
HCP0472,7,2,2,3,6,0,1,30.43,44.0,2,2026-08-07T15:23:03.000Z,2026-08-07T15:23:03.000Z,9,9
HCP0532,9,5,2,2,8,1,0,34.22,56.0,4,2026-06-12T09:28:22.000Z,2026-06-12T09:28:22.000Z,65,65
HCP0580,3,0,2,1,2,1,0,12.33,20.0,0,2026-06-26T06:08:20.000Z,2026-06-08T16:46:31.000Z,69,51
HCP0595,3,2,1,0,3,0,0,28.0,47.0,1,2026-05-16T22:08:02.000Z,2026-05-16T22:08:02.000Z,92,92
HCP0641,4,1,2,1,4,0,0,27.5,57.0,2,2026-06-13T10:16:46.000Z,2026-06-13T10:16:46.000Z,64,64
HCP0647,10,3,4,3,8,2,0,25.8,49.0,4,2026-07-28T20:41:37.000Z,2026-07-28T20:41:37.000Z,19,19
HCP0670,11,3,3,5,10,0,1,32.36,60.0,6,2026-08-05T06:20:00.000Z,2026-08-05T06:20:00.000Z,11,11
HCP0687,6,3,3,0,5,1,0,20.33,46.0,1,2026-05-19T04:48:58.000Z,2026-05-19T04:48:58.000Z,89,89
HCP0726,8,1,5,2,6,0,2,17.88,51.0,3,2026-08-11T18:02:06.000Z,2026-08-11T18:02:06.000Z,5,5
HCP0732,9,3,4,2,7,1,1,24.33,51.0,3,2026-07-29T20:53:41.000Z,2026-07-29T20:53:41.000Z,18,18
HCP0736,4,2,0,2,4,0,0,30.25,36.0,3,2026-07-30T07:51:22.000Z,2026-07-30T07:51:22.000Z,17,17
HCP0737,8,2,3,3,7,0,1,25.25,59.0,4,2026-08-14T04:58:48.000Z,2026-08-14T04:58:48.000Z,2,2
HCP0748,10,4,4,2,10,0,0,28.8,53.0,6,2026-08-08T04:13:40.000Z,2026-08-08T04:13:40.000Z,8,8
HCP0774,4,2,2,0,3,1,0,25.75,54.0,0,2026-08-08T07:45:17.000Z,2026-08-08T07:45:17.000Z,8,8
HCP0781,8,4,3,1,8,0,0,27.88,58.0,5,2026-08-12T09:07:38.000Z,2026-08-12T09:07:38.000Z,4,4
HCP0799,11,7,3,1,10,1,0,32.27,56.0,3,2026-07-17T23:18:05.000Z,2026-07-17T23:18:05.000Z,30,30
HCP0813,10,6,2,2,10,0,0,35.6,58.0,3,2026-08-13T13:14:20.000Z,2026-08-13T13:14:20.000Z,3,3
HCP0867,10,5,3,2,7,2,1,32.2,53.0,6,2026-06-27T14:45:57.000Z,2026-06-27T14:45:57.000Z,50,50
HCP0882,5,3,1,1,4,1,0,34.6,57.0,3,2026-08-03T18:58:43.000Z,2026-08-03T18:58:43.000Z,13,13
HCP0895,11,7,4,0,9,1,1,34.45,59.0,6,2026-08-03T13:18:27.000Z,2026-07-20T12:58:41.000Z,27,13
HCP0931,8,5,2,1,8,0,0,26.63,46.0,3,2026-07-22T02:57:41.000Z,2026-07-22T02:57:41.000Z,25,25
HCP0986,6,3,3,0,6,0,0,36.0,60.0,1,2026-08-14T19:59:04.000Z,2026-08-14T19:59:04.000Z,2,2
HCP1004,8,4,2,2,6,2,0,32.75,51.0,4,2026-06-20T11:51:12.000Z,2026-06-20T11:51:12.000Z,57,57
HCP1005,5,3,1,1,4,0,1,29.8,48.0,3,2026-08-04T06:56:31.000Z,2026-05-28T08:41:19.000Z,80,12
HCP1013,11,3,6,2,7,3,1,24.09,52.0,4,2026-08-09T12:17:49.000Z,2026-07-30T03:34:13.000Z,17,7
HCP1039,9,3,4,2,5,2,2,24.11,49.0,1,2026-07-12T05:08:49.000Z,2026-06-23T01:50:55.000Z,54,35
HCP1124,8,7,0,1,6,2,0,50.75,59.0,4,2026-08-14T03:14:28.000Z,2026-08-14T03:14:28.000Z,2,2
HCP1132,9,4,1,4,8,1,0,31.0,52.0,3,2026-07-31T04:04:34.000Z,2026-07-31T04:04:34.000Z,16,16
HCP1136,4,1,1,2,3,1,0,27.25,46.0,3,2026-08-08T20:34:56.000Z,2026-08-08T20:34:56.000Z,8,8
HCP1152,9,6,0,3,9,0,0,40.67,57.0,3,2026-07-24T07:00:24.000Z,2026-07-24T07:00:24.000Z,23,23
HCP1159,3,2,0,1,3,0,0,43.0,59.0,2,2026-07-15T10:07:21.000Z,2026-07-15T10:07:21.000Z,32,32
HCP1169,12,7,3,2,12,0,0,32.75,56.0,5,2026-08-10T09:30:05.000Z,2026-08-10T09:30:05.000Z,6,6
HCP1176,6,3,3,0,5,1,0,28.83,52.0,3,2026-07-13T03:15:04.000Z,2026-07-13T03:15:04.000Z,34,34
HCP1186,11,7,3,1,10,0,1,32.55,57.0,5,2026-07-18T20:46:16.000Z,2026-07-18T20:46:16.000Z,29,29
HCP1194,5,2,2,1,5,0,0,21.6,31.0,2,2026-05-21T12:58:43.000Z,2026-05-21T12:58:43.000Z,87,87
HCP1202,9,6,1,2,7,2,0,38.78,58.0,4,2026-07-10T05:19:27.000Z,2026-07-03T05:52:10.000Z,44,37
HCP1209,3,2,1,0,3,0,0,41.67,60.0,2,2026-02-27T15:50:33.000Z,2026-02-27T15:50:33.000Z,170,170
HCP1216,5,2,1,2,3,1,1,25.4,34.0,0,2026-07-22T06:11:38.000Z,2026-07-22T06:11:38.000Z,25,25
HCP1219,6,5,0,1,5,0,1,29.33,40.0,2,2026-07-15T20:18:47.000Z,2026-07-15T20:18:47.000Z,32,32
HCP1222,3,3,0,0,2,0,1,46.67,59.0,0,2026-04-06T04:53:32.000Z,2026-04-06T04:53:32.000Z,132,132
HCP1225,6,2,1,3,5,1,0,27.83,38.0,3,2026-08-07T09:29:24.000Z,2026-08-07T09:29:24.000Z,9,9
HCP1234,4,3,0,1,3,1,0,30.75,36.0,2,2026-08-02T13:44:22.000Z,2026-08-02T13:44:22.000Z,14,14
HCP1252,6,3,2,1,6,0,0,31.17,56.0,0,2026-06-15T16:02:39.000Z,2026-06-15T16:02:39.000Z,62,62
HCP1259,3,1,1,1,3,0,0,34.0,56.0,3,2026-07-13T06:00:03.000Z,2026-07-13T06:00:03.000Z,34,34
HCP1261,5,3,1,1,4,0,1,30.4,49.0,2,2026-07-22T06:28:59.000Z,2026-07-22T06:28:59.000Z,25,25
HCP1286,5,4,0,1,4,1,0,39.2,57.0,1,2026-07-09T01:25:20.000Z,2026-07-09T01:25:20.000Z,38,38
HCP1292,8,5,1,2,6,2,0,43.38,60.0,3,2026-08-09T16:33:03.000Z,2026-08-09T16:33:03.000Z,7,7
HCP1308,4,1,2,1,4,0,0,28.0,46.0,2,2026-07-01T09:02:56.000Z,2026-07-01T09:02:56.000Z,46,46
HCP1370,4,2,0,2,4,0,0,28.75,40.0,2,2026-08-13T03:42:07.000Z,2026-08-13T03:42:07.000Z,3,3
HCP1387,9,5,0,4,8,1,0,39.67,60.0,4,2026-07-11T14:31:42.000Z,2026-07-11T14:31:42.000Z,36,36
HCP1400,8,2,3,3,8,0,0,29.75,58.0,4,2026-07-31T03:18:47.000Z,2026-07-31T03:18:47.000Z,16,16
HCP1406,10,6,1,3,10,0,0,38.5,58.0,5,2026-07-26T21:04:19.000Z,2026-07-26T21:04:19.000Z,21,21
HCP1407,3,1,2,0,3,0,0,28.0,48.0,1,2026-07-29T17:22:45.000Z,2026-07-29T17:22:45.000Z,18,18
HCP1439,5,3,1,1,4,0,1,40.0,52.0,1,2026-05-26T19:18:55.000Z,2026-05-26T19:18:55.000Z,82,82
HCP1442,9,4,3,2,7,2,0,29.78,50.0,3,2026-07-23T23:27:16.000Z,2026-07-23T23:27:16.000Z,24,24
HCP1466,3,1,1,1,3,0,0,31.0,51.0,1,2026-08-07T07:03:37.000Z,2026-08-07T07:03:37.000Z,9,9
HCP1478,7,2,3,2,7,0,0,22.0,35.0,4,2026-08-07T04:44:06.000Z,2026-08-07T04:44:06.000Z,9,9
HCP1484,8,4,3,1,6,1,1,24.63,51.0,2,2026-08-12T03:42:52.000Z,2026-07-22T16:34:42.000Z,25,4
HCP1488,3,1,0,2,3,0,0,33.33,42.0,0,2026-08-03T04:49:32.000Z,2026-08-03T04:49:32.000Z,13,13
HCP1494,4,2,1,1,3,0,1,31.25,54.0,1,2026-07-18T17:08:15.000Z,2026-07-18T17:08:15.000Z,29,29
HCP1504,6,2,3,1,5,0,1,24.5,49.0,3,2026-08-10T23:24:30.000Z,2026-08-10T23:24:30.000Z,6,6
HCP1520,8,2,4,2,7,0,1,25.0,42.0,4,2026-07-29T22:52:03.000Z,2026-07-29T22:52:03.000Z,18,18
HCP1535,10,3,5,2,8,1,1,25.1,58.0,4,2026-08-12T08:01:10.000Z,2026-07-29T16:03:27.000Z,18,4
HCP1589,6,3,0,3,4,2,0,33.67,41.0,2,2026-07-05T09:47:22.000Z,2026-06-24T17:35:10.000Z,53,42
HCP1607,5,3,1,1,5,0,0,39.8,56.0,4,2026-07-16T18:53:02.000Z,2026-07-16T18:53:02.000Z,31,31
HCP1619,10,6,3,1,7,3,0,34.0,54.0,3,2026-07-27T00:43:34.000Z,2026-06-21T21:38:43.000Z,56,20
HCP1620,5,0,4,1,5,0,0,17.4,44.0,1,2026-06-27T20:46:45.000Z,2026-06-27T20:46:45.000Z,50,50
HCP1623,7,5,1,1,3,3,1,36.86,56.0,2,2026-08-07T13:17:09.000Z,2026-08-07T13:17:09.000Z,9,9
HCP1639,10,5,2,3,8,0,2,28.9,53.0,5,2026-07-31T21:54:39.000Z,2026-06-25T07:43:54.000Z,52,16
HCP1640,8,3,1,4,6,2,0,35.25,58.0,5,2026-07-30T21:21:19.000Z,2026-07-30T21:21:19.000Z,17,17
HCP1673,13,8,3,2,13,0,0,29.62,49.0,10,2026-08-08T14:16:30.000Z,2026-08-08T14:16:30.000Z,8,8
HCP1676,5,5,0,0,5,0,0,38.8,48.0,2,2026-06-27T09:04:51.000Z,2026-06-27T09:04:51.000Z,50,50
HCP1709,4,2,2,0,4,0,0,23.0,37.0,0,2026-07-11T07:01:28.000Z,2026-07-11T07:01:28.000Z,36,36
HCP1716,7,3,3,1,5,1,1,30.43,55.0,2,2026-06-27T15:04:02.000Z,2026-06-27T15:04:02.000Z,50,50
HCP1726,10,7,3,0,10,0,0,37.7,59.0,5,2026-08-06T04:33:30.000Z,2026-08-06T04:33:30.000Z,10,10
HCP1735,11,6,4,1,9,1,1,32.45,50.0,4,2026-07-22T16:18:48.000Z,2026-07-22T16:18:48.000Z,25,25
HCP1737,5,2,2,1,3,1,1,34.8,58.0,1,2026-08-04T15:10:53.000Z,2026-08-04T15:10:53.000Z,12,12
HCP1745,11,5,3,3,10,1,0,30.91,59.0,8,2026-08-05T05:32:34.000Z,2026-08-05T05:32:34.000Z,11,11
HCP1747,9,4,3,2,6,3,0,27.33,55.0,4,2026-07-17T10:16:04.000Z,2026-07-17T10:16:04.000Z,30,30
HCP1754,6,2,3,1,6,0,0,26.17,60.0,2,2026-05-25T17:43:24.000Z,2026-05-25T17:43:24.000Z,83,83
HCP1768,5,2,2,1,2,2,1,20.0,39.0,1,2026-07-03T07:23:29.000Z,2026-05-19T04:11:49.000Z,89,44
HCP1777,13,8,5,0,12,0,1,30.46,59.0,6,2026-08-07T15:15:10.000Z,2026-08-07T15:15:10.000Z,9,9
HCP1797,11,6,4,1,8,2,1,30.64,59.0,3,2026-07-31T13:54:56.000Z,2026-07-31T13:54:56.000Z,16,16
HCP1806,5,4,1,0,5,0,0,39.8,54.0,4,2026-08-05T03:24:20.000Z,2026-08-05T03:24:20.000Z,11,11
HCP1835,11,4,4,3,11,0,0,31.27,58.0,8,2026-07-10T12:04:41.000Z,2026-07-10T12:04:41.000Z,37,37
HCP1840,8,5,0,3,7,0,1,34.5,48.0,3,2026-07-02T23:26:34.000Z,2026-07-02T23:26:34.000Z,45,45
HCP1920,10,4,2,4,9,0,1,32.5,51.0,7,2026-07-27T03:19:32.000Z,2026-07-27T03:19:32.000Z,20,20
HCP0012,9,4,3,2,8,0,1,25.44,47.0,3,2026-08-10T20:51:21.000Z,2026-08-10T20:51:21.000Z,6,6
HCP0015,12,2,7,3,11,1,0,23.83,42.0,5,2026-08-06T10:18:23.000Z,2026-07-22T22:47:12.000Z,25,10
HCP0034,3,3,0,0,2,1,0,40.67,58.0,1,2026-07-11T16:14:52.000Z,2026-07-11T16:14:52.000Z,36,36
HCP0058,8,3,2,3,6,1,1,27.0,45.0,1,2026-06-28T19:24:18.000Z,2026-06-28T19:24:18.000Z,49,49
HCP0062,8,6,0,2,6,2,0,40.0,58.0,3,2026-07-26T05:18:52.000Z,2026-07-26T05:18:52.000Z,21,21
HCP0085,6,2,1,3,5,0,1,28.67,55.0,3,2026-06-24T15:30:54.000Z,2026-06-24T15:30:54.000Z,53,53
HCP0088,6,4,1,1,6,0,0,40.17,57.0,4,2026-08-04T06:02:28.000Z,2026-08-04T06:02:28.000Z,12,12
HCP0103,8,4,1,3,8,0,0,34.38,58.0,4,2026-08-13T03:16:29.000Z,2026-08-13T03:16:29.000Z,3,3
HCP0128,8,3,4,1,6,1,1,27.5,60.0,4,2026-08-04T12:49:35.000Z,2026-08-04T12:49:35.000Z,12,12
HCP0142,11,4,5,2,11,0,0,24.82,47.0,7,2026-05-15T19:14:37.000Z,2026-05-15T19:14:37.000Z,93,93
HCP0159,8,4,1,3,6,1,1,32.13,53.0,4,2026-07-18T09:44:02.000Z,2026-07-18T09:44:02.000Z,29,29
HCP0160,3,3,0,0,2,1,0,48.67,53.0,1,2026-03-29T18:46:56.000Z,2026-03-04T19:33:46.000Z,165,140
HCP0176,3,2,0,1,2,0,1,51.67,56.0,1,2026-06-22T17:23:51.000Z,2026-06-22T17:23:51.000Z,55,55
HCP0190,3,0,0,3,3,0,0,26.67,45.0,1,2026-08-14T21:05:32.000Z,2026-08-14T21:05:32.000Z,2,2
HCP0192,5,3,2,0,5,0,0,32.6,60.0,2,2026-08-14T19:12:05.000Z,2026-08-14T19:12:05.000Z,2,2
HCP0202,5,2,1,2,4,1,0,31.8,53.0,0,2026-07-02T01:28:34.000Z,2026-07-02T01:28:34.000Z,45,45
HCP0285,3,2,1,0,3,0,0,40.0,52.0,1,2026-05-20T17:56:33.000Z,2026-05-20T17:56:33.000Z,88,88
